algo,data,filename,jsd,loss_type,mae,mape,mean_std,rmse,smape,std_ae,std_ape,sub_data,tuning_algo
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.356_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.137_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.278,loss_gan,579658828.467,0.154,837722514.3506883,682618732.624,0.168,361514284.443,0.045,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.497_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.359_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_.csv",0.375,loss_gan,1440273818.344,0.384,72019515.7253684,1648158177.827,0.476,801407636.249,0.027,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.389_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.49_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.101,loss_gan,163372914.859,0.046,1247103301.8719492,224757432.997,0.045,329919001.477,0.091,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.316_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.123_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_.csv",0.167,loss_gan,258918482.162,0.071,930821171.025348,332739960.558,0.068,553002483.34,0.148,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.279_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.118_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.244,loss_gan,568052269.08,0.153,1032814019.8081795,675540362.659,0.141,1192698958.022,0.31,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.447_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.156_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_.csv",0.128,loss_gan,198081123.141,0.055,1218269490.126122,268826267.681,0.054,418887950.039,0.114,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[2, 1]_ac-tanh_dr-0.048_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.458_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.087,loss_gan,135919754.082,0.039,1134089727.2135866,187981599.07,0.039,221521307.824,0.064,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.19_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.142_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_.csv",0.123,loss_gan,174313451.721,0.049,1051881202.2262328,236721416.996,0.048,364623789.628,0.101,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.368,loss_gan,1382762858.466,0.369,237111243.45649683,1582369068.661,0.453,769453858.824,0.028,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.478_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.485_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_.csv",0.094,loss_gan,138931656.935,0.04,1150874947.790306,191766326.56,0.04,204351221.833,0.058,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.056_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.291_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_.csv",0.102,loss_gan,164176966.879,0.045,1220108896.4328403,229555211.089,0.046,214066915.988,0.056,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.43_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.06_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.078,loss_gan,134368402.693,0.038,1112509224.746658,186459217.992,0.038,237116657.38,0.067,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.331_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.243_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_.csv",0.194,loss_gan,301640745.397,0.08,923503552.3872012,381131974.414,0.084,240917694.536,0.048,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.409_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.209_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.167,loss_gan,258625540.691,0.07,1034652290.9727111,333529444.561,0.073,223104607.14,0.049,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.403_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.237_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.315,loss_gan,774810600.287,0.206,722054752.3527174,897316597.273,0.231,452823792.135,0.039,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.21_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.009_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.252,loss_gan,480384472.721,0.127,875549237.1537522,574754547.096,0.137,317104670.617,0.046,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.192_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.437_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_.csv",0.158,loss_gan,233183333.507,0.063,1133927085.2076938,305930429.149,0.066,217310411.531,0.051,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.037_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.287_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_.csv",0.124,loss_gan,171835175.23,0.048,1148572704.5189567,235484881.184,0.049,204232513.85,0.053,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.341_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.366_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_.csv",0.091,loss_gan,153005245.841,0.043,1204704033.6699092,212564629.403,0.044,204926467.945,0.056,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.361_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.041_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.311,loss_gan,715795069.996,0.19,750872247.0497059,835301521.07,0.211,430873657.712,0.043,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.302_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.251_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.364,loss_gan,1289864541.437,0.343,294921698.81016654,1479246079.576,0.415,724290008.935,0.031,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.468_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.394_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.264,loss_gan,690074254.338,0.186,1130533967.2751343,809584681.501,0.169,1443107199.242,0.376,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.347_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.126_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.085,loss_gan,138711723.219,0.04,1146877220.5775275,193214597.956,0.04,210380615.962,0.059,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.246_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.236_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_.csv",0.182,loss_gan,331444911.11,0.09,969617237.3435931,414308450.356,0.085,704805499.307,0.185,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.054_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.164_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_.csv",0.267,loss_gan,696639941.858,0.187,985706633.975184,817178525.879,0.17,1456787700.204,0.378,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.2_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.031_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_.csv",0.341,loss_gan,981557895.155,0.26,617837809.7699203,1133824155.809,0.301,567635823.101,0.039,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.451_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.156_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.345,loss_gan,952520710.737,0.253,625350918.3638643,1097724268.738,0.291,545713917.267,0.038,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.193_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.029_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_.csv",0.105,loss_gan,136878962.094,0.039,938869800.7705613,190472807.31,0.04,190292100.856,0.054,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.422_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.207_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_.csv",0.096,loss_gan,160246476.557,0.045,1143037403.358146,220734685.992,0.046,208000741.755,0.056,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.223_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.188_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.361,loss_gan,1336214024.118,0.356,324564469.0786004,1530303503.13,0.434,746022360.644,0.029,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.33_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.311_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_.csv",0.136,loss_gan,209645684.921,0.057,1069813176.7643958,278920089.641,0.059,209744549.607,0.05,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.178_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.216_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.362,loss_gan,1314370814.686,0.35,382931573.4718334,1506127802.532,0.425,735549817.442,0.03,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.359_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.032_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.238,loss_gan,435669713.961,0.115,880507941.3195294,523818813.601,0.124,293814449.543,0.046,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.269_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.095_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.257,loss_gan,510035980.12,0.135,856355432.6976162,607299061.602,0.146,331128904.477,0.045,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.346_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.36_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_.csv",0.18,loss_gan,303455219.071,0.082,973649054.6866677,382656137.353,0.078,646439856.083,0.17,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.4_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.217_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.15,loss_gan,248926724.959,0.068,1182981732.0419946,327997720.09,0.065,533171959.98,0.142,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.176,loss_gan,315817335.025,0.087,1116260094.1939375,398139767.37,0.082,672341495.762,0.179,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.255_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.177_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_.csv",0.143,loss_gan,222365276.256,0.062,1152421039.2209225,296052918.73,0.059,474189498.253,0.128,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.179_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.133_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_.csv",0.081,loss_gan,136203041.64,0.039,1155603164.535495,187628087.773,0.04,216553240.547,0.062,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.164_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.296_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.185,loss_gan,309986246.723,0.083,1088594569.7071383,388848507.846,0.087,243607879.14,0.049,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.256_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.121_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.311,loss_gan,749748036.614,0.199,763849545.8122178,869275190.854,0.223,440237006.3,0.041,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.25_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.123_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.352,loss_gan,1083173793.2,0.288,458367566.0309845,1244441261.973,0.338,612777041.465,0.034,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.356_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.284_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_.csv",0.167,loss_gan,263211898.215,0.071,1029000247.0152075,336534599.34,0.075,222489335.782,0.049,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.268_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.103_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.281,loss_gan,579042559.064,0.153,801077155.619983,682429091.013,0.167,362233521.123,0.044,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.091_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.024_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.102,loss_gan,165472234.954,0.047,1107310411.5520356,228394231.321,0.046,344050347.422,0.095,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_.csv",0.38,loss_gan,1465150088.59,0.391,11680.024784320793,1675759787.428,0.486,813467989.838,0.026,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.353_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.279_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_.csv",0.38,loss_gan,1465154271.426,0.391,1752.2550660646925,1675764158.499,0.486,813469461.054,0.026,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.371_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.259_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.089,loss_gan,127410632.354,0.037,988174680.4337643,176582118.362,0.037,222117530.2,0.064,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.364_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.035_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.285,loss_gan,615134051.361,0.163,841474263.8484185,722043021.695,0.179,378866302.373,0.046,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.305_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.263_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.138,loss_gan,202297534.387,0.057,991888924.9312989,271849174.963,0.055,433467277.606,0.118,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.197_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.264_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.285,loss_gan,845073949.69,0.226,866386911.0999315,982437442.214,0.202,1762714856.939,0.455,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.325_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.273_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.203,loss_gan,399834221.13,0.108,1086034576.3359108,490318644.039,0.102,846599690.051,0.222,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.15_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.391_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.088,loss_gan,127059671.463,0.037,955867661.0298451,174843871.824,0.038,192694595.652,0.057,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.327_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.453_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.128,loss_gan,188728023.683,0.053,1010299644.0232133,255886780.514,0.051,401480856.569,0.109,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.318_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.24_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_.csv",0.206,loss_gan,321787910.603,0.086,828629061.8785161,399292633.783,0.091,241692884.426,0.046,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.149_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.072_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.293,loss_gan,651660757.157,0.173,821575623.3519384,761401645.251,0.191,394595264.804,0.043,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.266_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.278_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_.csv",0.326,loss_gan,802535849.828,0.214,697921819.9218172,928612155.591,0.24,467371474.716,0.039,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_.csv",0.113,loss_gan,151504812.017,0.042,957024736.1549777,208067865.214,0.043,188546796.031,0.052,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.236_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_.csv",0.167,loss_gan,293093380.991,0.08,1169358549.1786287,373502668.119,0.076,624818098.976,0.166,internet-traffic-data-in-bits-fr_EU_5m,bayes
